Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1504.11425781,589.96337891,1453.26293945,614.51794434,36.14458847,-16.28645325,806.11071777,31.02107620,-0.40915203,5.03753662,0.00000000,0.96799415,0.96963209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1509.00500488,589.95349121,1458.40722656,614.53161621,36.42409515,-16.28857422,806.18322754,31.02029228,-0.40922832,5.09191895,0.00000000,0.97429287,0.97592384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1513.94897461,589.97186279,1463.13159180,614.47631836,36.70270538,-16.29028130,806.17016602,31.01852798,-0.40997887,5.05432129,0.00000000,0.97850543,0.97970420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1518.90100098,590.00439453,1467.99072266,614.53546143,36.98286438,-16.28879166,806.17980957,31.01822281,-0.40795612,5.03131104,0.00000000,0.98005617,0.98148549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1523.82226562,590.04492188,1472.97399902,614.58172607,37.26256943,-16.28793907,806.21722412,31.01733017,-0.40616989,5.02246094,0.00000000,0.98173225,0.98254430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1528.73315430,590.04553223,1478.00146484,614.58624268,37.54216385,-16.28956032,806.26428223,31.01635742,-0.40652657,5.03002930,0.00000000,0.98340476,0.98396868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1533.64831543,590.05596924,1483.31140137,614.73419189,37.82445908,-16.28779030,806.36145020,31.01785660,-0.40424252,5.06701660,0.00000000,0.98494655,0.98493147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1538.68933105,590.06396484,1488.42077637,614.72442627,38.11108398,-16.28947449,806.40002441,31.02385521,-0.40473175,5.06750488,0.00000000,0.98622870,0.98589718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1543.64892578,590.02496338,1493.53564453,614.66955566,38.39385605,-16.29400826,806.45367432,31.02562332,-0.40631485,5.04309082,0.00000000,0.98745543,0.98855001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1548.50329590,590.02423096,1498.46520996,614.68902588,38.67000961,-16.29507828,806.49206543,31.02127266,-0.40704727,5.06481934,0.00000000,0.98772788,0.98911339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
