x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy,subset_rx,subset_ry,
1355.00000000,745.00000000,226.85063171,-2.87144661,226.80934143,-2.65863895,0.99153513,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1360.00000000,745.00000000,226.82467651,-2.86941576,226.86149597,-2.89493418,0.99193484,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1365.00000000,745.00000000,226.79925537,-2.85990548,226.87925720,-2.68054938,0.99191582,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1370.00000000,745.00000000,226.78709412,-2.85192084,226.86035156,-2.74874878,0.99216104,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1375.00000000,745.00000000,226.74211121,-2.85637784,226.73384094,-2.84788585,0.99144310,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1380.00000000,745.00000000,226.70796204,-2.86252046,226.67039490,-2.83612299,0.99232566,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1385.00000000,745.00000000,226.70140076,-2.86466122,226.72311401,-2.88567233,0.99303067,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1390.00000000,745.00000000,226.68368530,-2.86301565,226.79565430,-2.71594405,0.99336344,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1395.00000000,745.00000000,226.64578247,-2.86188483,226.65107727,-2.78959918,0.99280405,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1400.00000000,745.00000000,226.62045288,-2.86420107,226.66239929,-2.81942844,0.99291265,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1405.00000000,745.00000000,226.58197021,-2.85776091,226.70195007,-2.77353740,0.99248236,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1410.00000000,745.00000000,226.53840637,-2.84391499,226.68218994,-2.71982837,0.99251437,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1415.00000000,745.00000000,226.49516296,-2.83734512,226.54998779,-2.84648132,0.99278086,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1420.00000000,745.00000000,226.46533203,-2.83766365,226.46713257,-2.68394971,0.99328476,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1425.00000000,745.00000000,226.44041443,-2.83929348,226.48123169,-2.77648139,0.99275964,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1430.00000000,745.00000000,226.42988586,-2.82488322,226.41502380,-2.92095208,0.99264902,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1435.00000000,745.00000000,226.40853882,-2.82136154,226.41496277,-2.83003044,0.99234265,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1440.00000000,745.00000000,226.37910461,-2.83047938,226.41981506,-2.91393495,0.99232286,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1445.00000000,745.00000000,226.31417847,-2.82707238,226.37197876,-2.87810850,0.99257487,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1450.00000000,745.00000000,226.30795288,-2.83182168,226.32844543,-2.85060859,0.99229354,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1455.00000000,745.00000000,226.23498535,-2.84141946,226.29981995,-2.93970561,0.99229872,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1460.00000000,745.00000000,226.20022583,-2.84596419,226.19866943,-2.81904244,0.99134380,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1465.00000000,745.00000000,226.19239807,-2.84983802,226.20401001,-2.85832024,0.99193043,1.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1470.00000000,745.00000000,226.18359375,-2.82952380,226.12234497,-2.87849402,0.99188137,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1475.00000000,745.00000000,226.14045715,-2.81886101,225.99565125,-3.00365758,0.99178636,2.00000000,1.00000000,16.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1480.00000000,745.00000000,226.14468384,-2.84605289,226.05364990,-2.93269706,0.99196905,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
890.00000000,750.00000000,229.62527466,-2.85849476,229.50729370,-2.85629129,0.99114692,2.00000000,1.00000000,20.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
895.00000000,750.00000000,229.56724548,-2.86334252,229.53930664,-2.90277910,0.99054837,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
900.00000000,750.00000000,229.56564331,-2.86301184,229.52279663,-2.85144377,0.99024105,2.00000000,1.00000000,19.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
905.00000000,750.00000000,229.54280090,-2.86873221,229.45162964,-2.88777566,0.99125862,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
910.00000000,750.00000000,229.50318909,-2.86532998,229.31990051,-2.83536267,0.99175501,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
915.00000000,750.00000000,229.46342468,-2.87897539,229.31385803,-2.85053873,0.99173987,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
920.00000000,750.00000000,229.45272827,-2.89134645,229.29971313,-2.83448529,0.99221939,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
925.00000000,750.00000000,229.42323303,-2.88207364,229.25709534,-2.89468694,0.99217576,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
930.00000000,750.00000000,229.36392212,-2.87782717,228.58837891,-4.27582884,0.99242496,7.00000000,1.00000000,8.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
935.00000000,750.00000000,229.34654236,-2.87402225,229.27119446,-2.90649176,0.99211079,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
